yelp_id,zomato_id,neighborhood,city,zipcode,stars,review_count,is_open,attributes,categories,hours,cuisines,average_cost_for_two,price_range,user_rating,name,address,latitude,longitude
35AWV2l8s2DbBxKbexPU7A,17501770,,Fitchburg,53711.0,3.0,16,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Restaurants', u'Chinese']","[u'Monday 10:0-22:0', u'Tuesday 10:0-22:0', u'Wednesday 10:0-22:0', u'Thursday 10:0-22:0', u'Friday 10:0-22:30', u'Saturday 10:0-22:30', u'Sunday 10:0-22:0']",Chinese,10,1,"OrderedDict([(u'aggregate_rating', u'3.5'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'65')])",Chang Jiang,2935 S Fish Hatchery Rd Ste 9,43.01475865,-89.42661095
FudpYlLuoqeetWX6UCt3PQ,17501772,,Fitchburg,53711.0,3.5,67,1,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsBitcoin: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'DogsAllowed: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Restaurants', u'Indian', u'Pakistani', u'Thai']","[u'Monday 11:0-21:0', u'Tuesday 11:0-21:0', u'Wednesday 11:0-21:0', u'Thursday 11:0-21:0', u'Friday 11:0-21:0', u'Saturday 12:0-21:0', u'Sunday 16:0-20:30']","Indian, Thai",10,1,"OrderedDict([(u'aggregate_rating', u'3.9'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'157')])",Curry in the Box,"3050 Cahill Main, Ste 3",43.0218745,-89.419206
4kbxhv8dcNHQw5YYjSC3oQ,17501773,,Fitchburg,53713.0,3.5,10,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'DriveThru: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: loud', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Ice Cream & Frozen Yogurt', u'Restaurants', u'Food', u'Fast Food']","[u'Monday 10:0-22:0', u'Tuesday 10:0-22:0', u'Wednesday 10:0-22:0', u'Thursday 10:0-22:0', u'Friday 10:0-22:0', u'Saturday 10:0-22:0', u'Sunday 10:0-22:0']","Fast Food, Ice Cream",10,1,"OrderedDict([(u'aggregate_rating', u'2.8'), (u'rating_text', u'Average'), (u'rating_color', u'FFBA00'), (u'votes', u'6')])",Dairy Queen,3030 Fish Hatchery Rd,43.0253597,-89.41397795
sOs9goJyHT5Ggu1hTsp3kg,17501779,,Fitchburg,53711.0,3.5,93,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u""BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'CoatCheck: False', u'GoodForDancing: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u'HasTV: True', u""Music: {'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'NoiseLevel: loud', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'Smoking: outdoor', u'WiFi: free']","[u'Food', u'Restaurants', u'Pubs', u'American (Traditional)', u'Bars', u'Breweries', u'Nightlife']","[u'Monday 11:0-2:0', u'Tuesday 11:0-2:0', u'Wednesday 11:0-2:0', u'Thursday 11:0-2:0', u'Friday 11:0-2:30', u'Saturday 11:0-2:30', u'Sunday 10:0-2:0']",American,10,1,"OrderedDict([(u'aggregate_rating', u'4.0'), (u'rating_text', u'Very Good'), (u'rating_color', u'5BA829'), (u'votes', u'244')])",Great Dane Pub & Brewing,2980 Cahill Main,43.0183954269,-89.4228125738
o-D37YVIe0-ravg2HBG8Jw,17501780,,Madison,53713.0,4.0,20,1,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'RestaurantsDelivery: False', u'RestaurantsPriceRange2: 1', u'RestaurantsTakeOut: True', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'RestaurantsAttire: casual']","[u'Bakeries', u'Food', u'Mexican', u'Delis', u'Restaurants']","[u'Monday 7:0-22:0', u'Tuesday 7:0-22:0', u'Wednesday 7:0-22:0', u'Thursday 7:0-22:0', u'Friday 7:0-22:0', u'Saturday 7:0-22:0', u'Sunday 7:0-22:0']","Mexican, Sandwich",25,2,"OrderedDict([(u'aggregate_rating', u'3.5'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'52')])",La Concha Bakery,3054 Fish Hatchery Rd,43.026893,-89.41328
fa_yHDsmP319J11HXoWAHQ,17501782,,Fitchburg,53713.0,3.5,6,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True']","[u'Restaurants', u'Pizza']","[u'Monday 11:0-22:0', u'Tuesday 11:0-22:0', u'Wednesday 11:0-22:0', u'Thursday 11:0-22:0', u'Friday 11:0-23:0', u'Saturday 11:0-23:0', u'Sunday 11:0-22:0']","Fast Food, Pizza",10,1,"OrderedDict([(u'aggregate_rating', u'2.9'), (u'rating_text', u'Average'), (u'rating_color', u'FFBA00'), (u'votes', u'11')])",Little Caesar's Pizza,3042 Fish Hatchery Rd,43.0253929,-89.41448
yb5YMIqZGOBRxB__-xT9iQ,17501784,,Fitchburg,53713.0,1.0,7,1,"[u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u'DriveThru: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True']","[u'Burgers', u'Restaurants', u'Fast Food']",,Fast Food,10,1,"OrderedDict([(u'aggregate_rating', u'1.9'), (u'rating_text', u'Poor'), (u'rating_color', u'DE1D0F'), (u'votes', u'24')])",McDonald's,2845 Fish Hatchery Rd,43.029877,-89.409705
JvCSGmN8gS-kNh9xLgLC1Q,17501785,Leopold,Fitchburg,53713.0,3.5,3,1,"[u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Sandwiches', u'Restaurants']","[u'Monday 10:0-22:0', u'Tuesday 10:0-22:0', u'Wednesday 10:0-22:0', u'Thursday 10:0-22:0', u'Friday 10:0-22:0', u'Saturday 10:0-22:0', u'Sunday 10:0-22:0']",Sandwich,10,1,"OrderedDict([(u'aggregate_rating', u'3.0'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'8')])",Milio's Sandwiches,2932 Fish Hatchery Rd,43.0279629,-89.41221265
zCTIWjTp5c8FsJre4afpHg,17501786,,Fitchburg,53719.0,2.5,19,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'CoatCheck: False', u'DriveThru: False', u'GoodForDancing: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u'HasTV: True', u""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': True}"", u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True', u'Smoking: outdoor', u'WiFi: free']","[u'Nightlife', u'American (Traditional)', u'Burgers', u'Restaurants', u'Bars']","[u'Monday 11:0-1:30', u'Tuesday 11:0-1:30', u'Wednesday 11:0-1:30', u'Thursday 11:0-1:30', u'Friday 11:0-2:0', u'Saturday 8:0-2:0', u'Sunday 8:0-1:0']","Burger, Pizza, Bar Food",10,1,"OrderedDict([(u'aggregate_rating', u'3.2'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'31')])",Monkeyshines Bar & Grill,6209 McKee Rd,43.0150367879,-89.4755253811
ws09HDqOIfyKMN0TSp3YKQ,17501787,,Fitchburg,53711.0,2.5,16,1,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: False', u'WiFi: no']","[u'Comfort Food', u'Salad', u'Thai', u'Italian', u'Noodles', u'Restaurants', u'Asian Fusion']","[u'Monday 10:30-22:0', u'Tuesday 10:30-22:0', u'Wednesday 10:30-22:0', u'Thursday 10:30-22:0', u'Friday 10:30-22:0', u'Saturday 10:30-22:0', u'Sunday 10:30-22:0']","International, Thai",10,1,"OrderedDict([(u'aggregate_rating', u'3.7'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'76')])",Noodles & Company,2981 Triverton Pike Dr At McKee Rd,43.01645655,-89.42902485
3RetxRZoakYWEMql5VmmJA,17501788,,Fitchburg,53719.0,3.0,103,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'DogsAllowed: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free', u'BikeParking: True']","[u'Breakfast & Brunch', u'Restaurants']","[u'Monday 7:0-14:0', u'Tuesday 7:0-14:0', u'Wednesday 7:0-14:0', u'Thursday 7:0-14:0', u'Friday 7:0-14:0', u'Saturday 7:0-15:0', u'Sunday 7:0-15:0']",Breakfast,25,2,"OrderedDict([(u'aggregate_rating', u'3.3'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'176')])",Pancake Cafe,6220 Nesbitt Rd Ste B,43.0107279777,-89.4782104141
IpBSMcheF7xfyHWErn59tw,17501789,,Fitchburg,53711.0,2.5,32,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}""]","[u'Salad', u'Soup', u'Restaurants', u'Breakfast & Brunch', u'Food', u'Bagels', u'Sandwiches']","[u'Monday 6:0-21:0', u'Tuesday 6:0-21:0', u'Wednesday 6:0-21:0', u'Thursday 6:0-21:0', u'Friday 6:0-21:0', u'Saturday 6:0-21:0', u'Sunday 7:0-21:0']",Sandwich,10,1,"OrderedDict([(u'aggregate_rating', u'3.5'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'51')])",Panera Bread,2960 Cahill Main Ste A,43.017537,-89.422995
fbwPGh_uXxo_hzitVbp-cA,17501790,,Fitchburg,53711.0,4.0,5,1,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Pizza', u'Restaurants']","[u'Monday 11:0-20:0', u'Tuesday 11:0-20:0', u'Wednesday 11:0-20:0', u'Thursday 11:0-20:0', u'Friday 11:0-21:0', u'Saturday 11:0-21:0', u'Sunday 11:0-20:0']","Fast Food, Pizza",10,1,"OrderedDict([(u'aggregate_rating', u'3.1'), (u'rating_text', u'Average'), (u'rating_color', u'CDD614'), (u'votes', u'22')])",Papa Murphy's Pizza,2980 Cahill Main Ste 109,43.01829845,-89.42284655
h98IJqWW0wVxwoLV03Azfw,18444650,,Fitchburg,53711.0,4.5,13,1,"[u'BusinessAcceptsCreditCards: True', u'RestaurantsDelivery: False', u'RestaurantsTakeOut: True', u'GoodForKids: True', u'RestaurantsAttire: casual', u'RestaurantsGoodForGroups: True', u'RestaurantsReservations: False', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'DriveThru: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'BikeParking: True', u'NoiseLevel: average', u'Alcohol: beer_and_wine', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'HasTV: False', u'RestaurantsTableService: False', u'RestaurantsPriceRange2: 1']","[u'Restaurants', u'Fast Food', u'Pizza']","[u'Monday 10:30-21:0', u'Tuesday 10:30-21:0', u'Wednesday 10:30-21:0', u'Thursday 10:30-21:0', u'Friday 10:30-22:0', u'Saturday 10:30-22:0', u'Sunday 10:30-21:0']",Pizza,25,2,"OrderedDict([(u'aggregate_rating', u'0'), (u'rating_text', u'Not rated'), (u'rating_color', u'CBCBC8'), (u'votes', u'1')])",MOD Pizza,"2960 Cahill Main, Ste 103",43.0169621,-89.42295835
vVpq26iHxy0sWWCVR_un4Q,17501791,,Fitchburg,53719.0,3.5,40,1,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True']","[u'Pizza', u'Italian', u'Restaurants']","[u'Monday 16:0-21:0', u'Tuesday 16:0-21:0', u'Wednesday 16:0-21:0', u'Thursday 16:0-21:0', u'Friday 16:0-22:0', u'Saturday 16:0-22:0', u'Sunday 16:0-21:0']","American, Italian, Pizza",25,2,"OrderedDict([(u'aggregate_rating', u'3.5'), (u'rating_text', u'Good'), (u'rating_color', u'9ACD32'), (u'votes', u'80')])",Picasso's Pizza,5266 Williamsburg Way,43.02444375,-89.4693484
